split,image,applied
train,Side_road_on_left_462_jpg.rf.f93f8dcdf23f556c73bb357cbb0f9e58.jpg,small_distance_0.75|low_light_severe
train,Side_road_on_left_463_jpg.rf.5a7660026335cded09f55801b4288156.jpg,small_distance_0.77|rain_severe
train,Side_road_on_left_464_jpg.rf.579dd2b62418a879e2640fa1bb33b95c.jpg,fog_moderate
train,Side_road_on_left_466_jpg.rf.950f96bd883425d164e1f3deab48efe0.jpg,small_distance_0.75
train,Side_road_on_left_467_jpg.rf.f556f178ad7550aedbe3a097f31be148.jpg,glare_mild
train,Side_road_on_left_468_jpg.rf.61d12a7ca6ee061aff6c67a06d4ff62c.jpg,clean
train,Side_road_on_left_469_jpg.rf.6fd5736667f045e7d34de780dcbe02c1.jpg,small_distance_0.66|low_light_severe
train,Side_road_on_left_46_jpg.rf.f4cef2f241fe7c0ce00020494854c160.jpg,small_distance_0.56|occlusion_mild
train,Side_road_on_left_470_jpg.rf.36aab3604b455debc951c9ee2af392b6.jpg,occlusion_mild
train,Side_road_on_left_471_jpg.rf.b4b6bc13eda0d70a18d74d051525d9d8.jpg,rain_severe
train,Side_road_on_left_472_jpg.rf.fb16d69db68c0fa3c5a6552a6896d8c7.jpg,clean
train,Side_road_on_left_473_jpg.rf.fac4ac8b7aceefb4681df65532444e13.jpg,clean
train,Side_road_on_left_474_jpg.rf.49e8012ae6872fe013ff737fcb925f0f.jpg,low_light_mild
train,Side_road_on_left_475_jpg.rf.d5cdb089d7f8f09e778e4bf4d6ad556d.jpg,small_distance_0.72
train,Side_road_on_left_476_jpg.rf.49c646b59d09ad0063a67152e0fcdb51.jpg,fog_moderate
train,Side_road_on_left_477_jpg.rf.e22029e93e2c337d95095448e3511200.jpg,small_distance_0.77
train,Side_road_on_left_478_jpg.rf.ab99710c1ba077a971db706dbe2faf48.jpg,occlusion_moderate
train,Side_road_on_left_479_jpg.rf.00c4d34f4d06c9889d76fedc547e5ea6.jpg,small_distance_0.66|blur_mild
train,Side_road_on_left_47_jpg.rf.cf6cf4d796dd2b6bc83f9f94df0258f5.jpg,occlusion_mild
train,Side_road_on_left_481_jpg.rf.4c73fdc35e25b4804ad0fb2722ec5d26.jpg,clean
train,Side_road_on_left_482_jpg.rf.d310e2ed2e84ca3b023d30a8de641670.jpg,clean
train,Side_road_on_left_483_jpg.rf.a2c8cbaecde3f397d6d4b06345af3064.jpg,clean
train,Side_road_on_left_484_jpg.rf.9432421e61ace0da7f58b61b49a449e1.jpg,glare_moderate
train,Side_road_on_left_485_jpg.rf.5fb0ee9599f4b653ee7ccf871889733a.jpg,blur_mild
train,Side_road_on_left_488_jpg.rf.ffd6051137429689733c8bf09ce12d51.jpg,small_distance_0.56|rain_severe
train,Side_road_on_left_489_jpg.rf.b4f4fb37d51f1428d9b8122083563d31.jpg,small_distance_0.63
train,Side_road_on_left_491_jpg.rf.6371af098edfe0613d44e483ac40fb5a.jpg,glare_mild
train,Side_road_on_left_492_jpg.rf.461518ab46d4e62eef6cff3739c80e32.jpg,glare_moderate
train,Side_road_on_left_493_jpg.rf.28626de3db534e170141fa4abff64887.jpg,small_distance_0.68|glare_severe
train,Side_road_on_left_494_jpg.rf.6ce202b42d1c344fa1cad4453f84c453.jpg,glare_mild
train,Side_road_on_left_495_jpg.rf.75d9e625ed1a4b00e0b237bd43d2a5c7.jpg,fog_severe
train,Side_road_on_left_497_jpg.rf.013311f00d3785a628f964f4fb0f8930.jpg,clean
train,Side_road_on_left_498_jpg.rf.e3059ab4f71bf3ff9b15c41cbfa4f833.jpg,clean
train,Side_road_on_left_499_jpg.rf.229dcfa394ee3108504dd4bd78ed52d1.jpg,fog_severe
train,Side_road_on_left_49_jpg.rf.a1764bdde271089c948b615f31fa494f.jpg,blur_moderate
train,Side_road_on_left_500_jpg.rf.2cfc13f8609e8fe047d46125b791c86a.jpg,fog_severe
train,Side_road_on_left_501_jpg.rf.f8eb4503145cea863145a9e1b049542c.jpg,small_distance_0.62
train,Side_road_on_left_502_jpg.rf.0447301394f6c9a084afa6c3c6243276.jpg,glare_severe
train,Side_road_on_left_503_jpg.rf.a4629773844036a5ece7f29c5c6d5e09.jpg,small_distance_0.73|fog_moderate
train,Side_road_on_left_504_jpg.rf.486a6bd08917d99e6bbdf19a46f1ccfb.jpg,glare_mild
train,Side_road_on_left_505_jpg.rf.5c01f5cf95f1bdd2bf05fd48f982a61f.jpg,occlusion_mild
train,Side_road_on_left_507_jpg.rf.3ae3db7e472f430822389f14a7015181.jpg,blur_severe
train,Side_road_on_left_508_jpg.rf.bb5fe52b03e5f199adb0fb5ee0c6cbc9.jpg,glare_moderate
train,Side_road_on_left_509_jpg.rf.9857c7e95be84da6e0b9e29012ba6b0b.jpg,low_light_severe
train,Side_road_on_left_511_jpg.rf.a06c4d810a939d96fcb676521836584d.jpg,blur_severe
train,Side_road_on_left_513_jpg.rf.9c642e6f39485a58a58d6abc94e8fc04.jpg,glare_moderate
train,Side_road_on_left_515_jpg.rf.5dfbb4e078d276d8d5cc62f4726193b6.jpg,low_light_moderate
train,Side_road_on_left_516_jpg.rf.a84ab2f82798ce7529317bd77a656f03.jpg,blur_mild
train,Side_road_on_left_519_jpg.rf.f047ed940c3939655481abd9c66db4a8.jpg,glare_severe
train,Side_road_on_left_520_jpg.rf.3804c52c156ee4a4fd993c32ab4756c2.jpg,clean
train,Side_road_on_left_521_jpg.rf.b818a49ad4709e7594b78a8511349412.jpg,rain_mild
train,Side_road_on_left_522_jpg.rf.53ed0126a23a09710c713a46c87addcf.jpg,small_distance_0.75
train,Side_road_on_left_523_jpg.rf.a5ec3b414ad25dd8a7fa9226124881bf.jpg,small_distance_0.68|blur_mild
train,Side_road_on_left_524_jpg.rf.9b856677277f162dcb37e5fc69777236.jpg,small_distance_0.59
train,Side_road_on_left_527_jpg.rf.92f218b606967f02f0dcbf795e18596a.jpg,glare_moderate
train,Side_road_on_left_528_jpg.rf.d1e4805bdedf17f7ba4c0176b3f68fe4.jpg,occlusion_severe
train,Side_road_on_left_532_jpg.rf.de6d4e9c4f3da8eae8e8a60c18bfe13d.jpg,low_light_mild
train,Side_road_on_left_533_jpg.rf.dce8b412fa3b81e4040665f6e158ce92.jpg,glare_severe
train,Side_road_on_left_534_jpg.rf.5e367bd7fe1eaefa25de0aef80727b1d.jpg,blur_moderate
train,Side_road_on_left_536_jpg.rf.17273479a125d19afc1e28d0bdf40ff8.jpg,glare_moderate
train,Side_road_on_left_537_jpg.rf.7ec12647b72a06e768db95f8ddc66425.jpg,rain_mild
train,Side_road_on_left_538_jpg.rf.9ee9d889525829ac7550249b19b98009.jpg,small_distance_0.58|rain_moderate
train,Side_road_on_left_539_jpg.rf.9b0b6045748419fe4e4bce7ea3120846.jpg,low_light_moderate
train,Side_road_on_left_53_jpg.rf.a30fb704de3717e2483595a88d1d4524.jpg,clean
train,Side_road_on_left_540_jpg.rf.609ac878854b4b4a6be5ef39391c53d1.jpg,blur_severe
train,Side_road_on_left_541_jpg.rf.b75f5486e0f698925e4efa6116b28d8d.jpg,small_distance_0.61|occlusion_severe
train,Side_road_on_left_543_jpg.rf.aac53ef776394f5d62688eab6266a84c.jpg,low_light_mild
train,Side_road_on_left_545_jpg.rf.5053340bcd6c804f288c44aa19462385.jpg,small_distance_0.75|blur_moderate
train,Side_road_on_left_546_jpg.rf.3050d7a552b78716e70f58fae9ac380b.jpg,rain_moderate
train,Side_road_on_left_548_jpg.rf.45cd25b515c8ccb476a3960de78450ac.jpg,glare_moderate
train,Side_road_on_left_549_jpg.rf.ab4f8b690df92e8997c8ad80dbd9f669.jpg,glare_severe
train,Side_road_on_left_550_jpg.rf.228359416b57683f74adeb2cac91f68e.jpg,blur_mild
train,Side_road_on_left_551_jpg.rf.88b6e698ecb38fada787893c77b72c86.jpg,clean
train,Side_road_on_left_552_jpg.rf.c0663bd9dbd70430b5e061a6e8ab404a.jpg,small_distance_0.78|blur_severe
train,Side_road_on_left_553_jpg.rf.88e29b0e4e72fbc84d184389c4ce882f.jpg,small_distance_0.74|occlusion_moderate
train,Side_road_on_left_554_jpg.rf.65c1eb67f9eeb57f379f6387d9d69889.jpg,clean
train,Side_road_on_left_555_jpg.rf.2bedd5ee818095dbeacf42a35130fa5d.jpg,clean
train,Side_road_on_left_556_jpg.rf.a7d6e58d99bc7749e9a027a3c589f65d.jpg,small_distance_0.65|rain_severe
train,Side_road_on_left_557_jpg.rf.dc3ebb5d0f9c1ae2df93487a6ec8b9f0.jpg,glare_severe
train,Side_road_on_left_558_jpg.rf.e636997d481d855b359c30dfe41ac883.jpg,rain_moderate
train,Side_road_on_left_55_jpg.rf.ac6c67be2c25bbb56e68f1ec105905a4.jpg,clean
train,Side_road_on_left_560_jpg.rf.b8b5b4574b2360cdb184ad728e559b4d.jpg,occlusion_mild
train,Side_road_on_left_561_jpg.rf.bcc7f8a4de8973443901f15462d78228.jpg,small_distance_0.71|blur_moderate
train,Side_road_on_left_564_jpg.rf.e3cbe3c81d7f01e8633087f6e349c8f4.jpg,low_light_mild
train,Side_road_on_left_565_jpg.rf.f91f859f767fb7cd8e3e574d9d6494c0.jpg,clean
train,Side_road_on_left_566_jpg.rf.48870fc9af7045cde4dd798b1a27d284.jpg,fog_moderate
train,Side_road_on_left_568_jpg.rf.2eae5dae18ace270ce7d2af8eb83a5d5.jpg,small_distance_0.75
train,Side_road_on_left_569_jpg.rf.5beb70f54f8bfdd765a87f9f2aefa5f2.jpg,small_distance_0.80|fog_moderate
train,Side_road_on_left_570_jpg.rf.287965a37ccbc4c967f1ec9bb35a9e20.jpg,occlusion_severe
train,Side_road_on_left_571_jpg.rf.404aa84eba5ba12f4e50eee4900c5b2f.jpg,clean
train,Side_road_on_left_572_jpg.rf.631e7c1031ee96d39b5c46f6ee74ab0b.jpg,low_light_mild
train,Side_road_on_left_573_jpg.rf.06d0fc359f541f9d53fc1596a4927231.jpg,glare_moderate
train,Side_road_on_left_574_jpg.rf.504afae7cac145d023e1dfe6f20670c8.jpg,blur_moderate
train,Side_road_on_left_575_jpg.rf.661a253a9ba7568e3f39ccae68d87e1a.jpg,clean
train,Side_road_on_left_576_jpg.rf.1325a4ae9be4721b51e277874a86ac31.jpg,rain_moderate
train,Side_road_on_left_577_jpg.rf.08b51ab582f05687ce540358df9f23fc.jpg,rain_severe
train,Side_road_on_left_57_jpg.rf.0573452728a841f7c77947f080b3f9d6.jpg,small_distance_0.84|fog_severe
train,Side_road_on_left_580_jpg.rf.166a5924d2e0bb92a25a2022e98e467c.jpg,low_light_moderate
train,Side_road_on_left_583_jpg.rf.3d83dcb043312cce84b39c7e7ddad4a0.jpg,low_light_mild
train,Side_road_on_left_584_jpg.rf.020d62e81086628216ebb10fad8389c6.jpg,rain_severe
train,Side_road_on_left_585_jpg.rf.c9ce9cc904ea4ba380fadc66290b36a0.jpg,low_light_moderate
train,Side_road_on_left_586_jpg.rf.d6a8acd122af79d7ee50a74a9bc73317.jpg,small_distance_0.69|blur_severe
train,Side_road_on_left_587_jpg.rf.9798b2e7a03d25d2debdfb199f910765.jpg,rain_mild
train,Side_road_on_left_58_jpg.rf.3de8e46f121aa97fdb11bd79e022a1bd.jpg,fog_mild
train,Side_road_on_left_590_jpg.rf.8be9b0c5bdf1215d4f4491a6fe669c57.jpg,clean
train,Side_road_on_left_591_jpg.rf.bfd98e0dae789d5c371b73a65a88e8c2.jpg,occlusion_moderate
train,Side_road_on_left_593_jpg.rf.b9fe33cceb568802a97596832eae69df.jpg,fog_mild
train,Side_road_on_left_595_jpg.rf.010237b929ed782e46a870d41d994a5c.jpg,small_distance_0.57|glare_severe
train,Side_road_on_left_596_jpg.rf.7a5e59c43c27a4286916bd03c99a7003.jpg,rain_moderate
train,Side_road_on_left_598_jpg.rf.a680e1400e849ed5ae5af42f0df3880b.jpg,low_light_severe
train,Side_road_on_left_599_jpg.rf.cd4eb72c683724298f71cd6ac78af1a1.jpg,glare_mild
train,Side_road_on_left_59_jpg.rf.5452db64d1dbd3289faec8a131caf2dd.jpg,small_distance_0.84|glare_severe
train,Side_road_on_left_5_jpg.rf.5dfa3be5d854c5684c7a31a845d94d23.jpg,small_distance_0.68|rain_mild
train,Side_road_on_left_600_jpg.rf.34050b53938a8ca1d47b66a6ccf5a381.jpg,small_distance_0.78
train,Side_road_on_left_602_jpg.rf.660d732d45d443ee882061244f3d6beb.jpg,small_distance_0.57|low_light_moderate
train,Side_road_on_left_603_jpg.rf.222457a225ebf8b017a79d0afaca9d7c.jpg,small_distance_0.58|glare_mild
train,Side_road_on_left_604_jpg.rf.8e3282a63d4f556127c75a44ea138f21.jpg,small_distance_0.75|blur_moderate
train,Side_road_on_left_605_jpg.rf.a6e054f117717283da794e1509772a82.jpg,fog_moderate
train,Side_road_on_left_607_jpg.rf.16af9eb2290c668cee868c95e1e22cb3.jpg,small_distance_0.62|fog_severe
train,Side_road_on_left_608_jpg.rf.56d8d64b235a899bc9c4013364e027d8.jpg,blur_severe
train,Side_road_on_left_609_jpg.rf.647268abf408fc8369b2f5c058cd57c4.jpg,clean
train,Side_road_on_left_60_jpg.rf.cfc785a75e0b4fbc6befd9098afae239.jpg,small_distance_0.84|low_light_severe
train,Side_road_on_left_610_jpg.rf.467894102cf8a91a4ca7198521352ba7.jpg,small_distance_0.60|low_light_moderate
train,Side_road_on_left_611_jpg.rf.dc739926a6910e06ea9943fcf25b642b.jpg,rain_moderate
train,Side_road_on_left_612_jpg.rf.1e29df7092f30c33d60bc1c11e5ff620.jpg,small_distance_0.69|rain_mild
train,Side_road_on_left_613_jpg.rf.a3730ffd77684c61fee08b2b572a605e.jpg,small_distance_0.55|glare_severe
train,Side_road_on_left_614_jpg.rf.de0b7d8743b0716fb146489328ec94ec.jpg,clean
train,Side_road_on_left_615_jpg.rf.83d78d008bdb1ffe5e555df016cd9cdc.jpg,blur_moderate
train,Side_road_on_left_618_jpg.rf.686a56e5ee7d8a24731ef97bcc971f4e.jpg,occlusion_moderate
train,Side_road_on_left_619_jpg.rf.c2734fb5a5f4a0804ecb82d2b1dca2dc.jpg,clean
train,Side_road_on_left_61_jpg.rf.4c8bab0321b3d07e61f50e0c8bcf901a.jpg,small_distance_0.78|occlusion_moderate
train,Side_road_on_left_620_jpg.rf.6f50f69e8cf971f27e40abe37524f4bb.jpg,clean
train,Side_road_on_left_623_jpg.rf.aa420f4bbd20518f52a78530a9d2fd5b.jpg,small_distance_0.56|glare_moderate
train,Side_road_on_left_624_jpg.rf.6ecbdea19086646fc250233a7fb69f92.jpg,occlusion_mild
train,Side_road_on_left_626_jpg.rf.56b507123d30861a0c83704ef236d4be.jpg,glare_mild
train,Side_road_on_left_627_jpg.rf.289935f2befa40b822ee528323c49dfb.jpg,fog_moderate
train,Side_road_on_left_628_jpg.rf.b2a872af629b6684a380213364759844.jpg,fog_mild
train,Side_road_on_left_630_jpg.rf.e215f84f6a16c9738ad439119afea6ab.jpg,clean
train,Side_road_on_left_632_jpg.rf.e95614c8d10b729875b56a7c308fdabb.jpg,low_light_mild
train,Side_road_on_left_633_jpg.rf.3a0e88fe786e78b705991c2cdfa3d74a.jpg,occlusion_mild
train,Side_road_on_left_634_jpg.rf.3fd0c6e72715fcd5c1e1aac3c2e941a5.jpg,glare_mild
train,Side_road_on_left_635_jpg.rf.7a6a669fa8e2384248575c2c0aaf1b89.jpg,glare_mild
train,Side_road_on_left_636_jpg.rf.4a7fdbd1489f92ea30336a211daa3e88.jpg,fog_moderate
train,Side_road_on_left_638_jpg.rf.33ccf3854275d664d92913eacc094fb9.jpg,rain_mild
train,Side_road_on_left_63_jpg.rf.a01b7f0c72ee913ed343c5cb406bb914.jpg,small_distance_0.73|low_light_mild
train,Side_road_on_left_641_jpg.rf.a6a6ff7ca2b7a057fe5ec01379d4da57.jpg,clean
train,Side_road_on_left_642_jpg.rf.4867aa9a25cdedfca3510bc855542d5c.jpg,clean
train,Side_road_on_left_643_jpg.rf.98f769cd784642a34b597fba93339889.jpg,small_distance_0.82|occlusion_severe
train,Side_road_on_left_644_jpg.rf.97649af7c72af44c7f8f6773bf8bb874.jpg,small_distance_0.57
train,Side_road_on_left_645_jpg.rf.ebf61de3cd844fe57e5df79888f41aa9.jpg,glare_moderate
train,Side_road_on_left_647_jpg.rf.825beb7fff9036aa4d4b6e1ffbbe699a.jpg,glare_moderate
train,Side_road_on_left_648_jpg.rf.6c4368da6e678e13fbfa9d563bf41232.jpg,small_distance_0.57
train,Side_road_on_left_649_jpg.rf.e42ba8a9071dd5cc80dc4fc9b9baeeba.jpg,occlusion_mild
train,Side_road_on_left_651_jpg.rf.f1e9a8e40a8ee0cd6e7412b81f921bd6.jpg,small_distance_0.69|rain_mild
train,Side_road_on_left_653_jpg.rf.c44826b7ab4c4977b254700e3dc42a88.jpg,small_distance_0.84|blur_mild
train,Side_road_on_left_654_jpg.rf.c04db9cf42cf356efcaf9251887bec83.jpg,rain_severe
train,Side_road_on_left_655_jpg.rf.07121b3357fc20c12a59ffea14fdb269.jpg,small_distance_0.69
train,Side_road_on_left_659_jpg.rf.783a5b8737157e8a960c1b3b8ef59001.jpg,rain_mild
train,Side_road_on_left_661_jpg.rf.4102c60d85fb18c1e7b70b2f58d4e526.jpg,rain_moderate
train,Side_road_on_left_662_jpg.rf.803bb797f661b5df9faf6fbfe296ed87.jpg,low_light_mild
train,Side_road_on_left_663_jpg.rf.7df9940e229d374c04a4be4f9f81fea0.jpg,glare_mild
train,Side_road_on_left_665_jpg.rf.aabf712c3620e45960587da27c2c224d.jpg,low_light_moderate
train,Side_road_on_left_666_jpg.rf.6ecb3038a309b08c41ec86ee608a1f63.jpg,rain_moderate
train,Side_road_on_left_667_jpg.rf.0f8c226d22fa9bdbadb8fe7f97d06bec.jpg,small_distance_0.58|occlusion_severe
train,Side_road_on_left_669_jpg.rf.76d133103ed9cfa1444dc3d218a6e782.jpg,glare_mild
train,Side_road_on_left_66_jpg.rf.14d6fe985daa8bc56bc4239e4e1f6418.jpg,small_distance_0.69
train,Side_road_on_left_675_jpg.rf.54f7228cd373f5519a422a70ac3adb9a.jpg,low_light_severe
train,Side_road_on_left_677_jpg.rf.0e935ad9e96172e442066b4fe8794556.jpg,occlusion_severe
train,Side_road_on_left_679_jpg.rf.5387a10bd4d7ff0c70aaa0a82bbdaa59.jpg,occlusion_severe
train,Side_road_on_left_681_jpg.rf.41e3d5971e3c3a421fcd27b7e948694a.jpg,glare_mild
train,Side_road_on_left_682_jpg.rf.69a13d3305068e98bc599b5c2e57a3c5.jpg,blur_mild
train,Side_road_on_left_683_jpg.rf.95370d1cd9296498af0ff42333be6898.jpg,small_distance_0.85
train,Side_road_on_left_684_jpg.rf.1bb6b7132605cb6625edffa679fa818c.jpg,small_distance_0.82|fog_moderate
train,Side_road_on_left_686_jpg.rf.5e6e3ec638f29b342fd7112eaac96b8b.jpg,small_distance_0.70
train,Side_road_on_left_68_jpg.rf.843072f54909617866bf11eff75db63e.jpg,small_distance_0.78
train,Side_road_on_left_690_jpg.rf.241a4c7c96ea445cc5af1ba91f487a57.jpg,occlusion_mild
train,Side_road_on_left_692_jpg.rf.032259cc46e88e567d51acc0a6aa1e09.jpg,rain_mild
train,Side_road_on_left_693_jpg.rf.b41b45cb9c62e79b7f3b6df946f188a6.jpg,small_distance_0.62|glare_moderate
train,Side_road_on_left_696_jpg.rf.98887b53c39dfad116203194cd56aede.jpg,rain_moderate
train,Side_road_on_left_69_jpg.rf.ade22089cfaab5b9a16b99046b63e085.jpg,small_distance_0.84|rain_severe
train,Side_road_on_left_6_jpg.rf.25d9260e18891d13ca4a9e94cffec494.jpg,blur_moderate
train,Side_road_on_left_700_jpg.rf.25e57b1ad0ab911877f3ad6c249ef95d.jpg,occlusion_moderate
train,Side_road_on_left_701_jpg.rf.0f897ce8e349aa33326391a44a4c61ec.jpg,small_distance_0.64
train,Side_road_on_left_702_jpg.rf.07f6b64e8cf740d37a2fa7b85b58a1e5.jpg,glare_mild
train,Side_road_on_left_703_jpg.rf.557f5aae4f8227ec7cdb10685e9ce957.jpg,low_light_mild
train,Side_road_on_left_704_jpg.rf.dba585e4c8c6e2d47312826e8395267f.jpg,small_distance_0.58|low_light_moderate
train,Side_road_on_left_709_jpg.rf.aa3a326563d89e621f89be1c436671ff.jpg,small_distance_0.70|fog_mild
train,Side_road_on_left_70_jpg.rf.f82cf3b6bfeabb4a2968e8e6b3cfe5b9.jpg,low_light_moderate
train,Side_road_on_left_710_jpg.rf.9b28eb32ed54e26ed9dede9c73117ce9.jpg,small_distance_0.65|low_light_severe
train,Side_road_on_left_711_jpg.rf.77c637c2671c80eacfdbd7a7871c835d.jpg,small_distance_0.68|low_light_mild
train,Side_road_on_left_712_jpg.rf.e1f04e3f379dff3f9a5f41b1580f1c4e.jpg,occlusion_severe
train,Side_road_on_left_715_jpg.rf.97561715ee002589babd6942b7324250.jpg,clean
train,Side_road_on_left_716_jpg.rf.255aaf660c3ca7100717ee218787c5b8.jpg,small_distance_0.80|occlusion_moderate
train,Side_road_on_left_717_jpg.rf.25301a21cf62aa41b241d595ea08bbd3.jpg,rain_mild
train,Side_road_on_left_718_jpg.rf.1eadfdf60028ae176ff5d72aaa07d30c.jpg,low_light_moderate
train,Side_road_on_left_719_jpg.rf.2c312a1a8d27e20709ac2e42568818b6.jpg,small_distance_0.62|blur_mild
train,Side_road_on_left_720_jpg.rf.9434940537ad46cda991d36dbcd70ff7.jpg,small_distance_0.72|rain_moderate
train,Side_road_on_left_721_jpg.rf.f3e9f421886d565bd9deb0683dc9f48c.jpg,rain_mild
train,Side_road_on_left_722_jpg.rf.099dcfea2e9dfddfd5dfc27fc7d67b7d.jpg,blur_moderate
train,Side_road_on_left_723_jpg.rf.ddf983cb4fd6c77a7690892c3abbb2e9.jpg,clean
train,Side_road_on_left_724_jpg.rf.5b5a90449c193a29395cec0f8cb4ff82.jpg,small_distance_0.82|occlusion_moderate
train,Side_road_on_left_725_jpg.rf.21c43b593a4369c7e7bab2e7d9a528c7.jpg,small_distance_0.75
train,Side_road_on_left_726_jpg.rf.43dc8fb7785902baf4c8cc087a2fde5e.jpg,small_distance_0.77|glare_moderate
train,Side_road_on_left_727_jpg.rf.d2f52903dd19a8f5750c7906f9839b2f.jpg,occlusion_moderate
train,Side_road_on_left_728_jpg.rf.1237ed8d17a1a8e1b121564495df4270.jpg,rain_severe
train,Side_road_on_left_729_jpg.rf.15f5ecc549468f442beb11900592ca6a.jpg,low_light_severe
train,Side_road_on_left_72_jpg.rf.2a9fb2a6e58f7c7c517798cbdca66a12.jpg,small_distance_0.73
train,Side_road_on_left_730_jpg.rf.36950ae3c59872142ee92fcf7b8e1b95.jpg,small_distance_0.56|fog_severe
train,Side_road_on_left_731_jpg.rf.a090ab7331569c15c5218bae41d9fb57.jpg,small_distance_0.84
train,Side_road_on_left_732_jpg.rf.64e8046e944e58356b765a8a71fc611c.jpg,small_distance_0.73
train,Side_road_on_left_733_jpg.rf.c827fed3a78bfc0b426bf84f5b8e0092.jpg,small_distance_0.80|rain_mild
train,Side_road_on_left_734_jpg.rf.ee90a44f7841f5dd59492824fd8215c0.jpg,blur_severe
train,Side_road_on_left_735_jpg.rf.e5abbdefec0a11963fde59ecb48196a1.jpg,occlusion_moderate
train,Side_road_on_left_737_jpg.rf.20b5ddda2a993bc306841ef960446c89.jpg,blur_mild
train,Side_road_on_left_739_jpg.rf.132e5677d8ae117fd582257ec7bef787.jpg,small_distance_0.69
train,Side_road_on_left_73_jpg.rf.fca22f7e006b811baa040c8dbdb9c2fe.jpg,small_distance_0.64
train,Side_road_on_left_745_jpg.rf.546b2ae9fd927ab7896e1014aab87ebf.jpg,clean
train,Side_road_on_left_746_jpg.rf.8cb0548cc05cfbb2c560cbfb8ec60414.jpg,small_distance_0.69|fog_mild
train,Side_road_on_left_747_jpg.rf.174da58a8a0299acc43122ecbda3b603.jpg,small_distance_0.70
train,Side_road_on_left_748_jpg.rf.3e33e7004a20374a2fe11355cda96bdc.jpg,rain_moderate
train,Side_road_on_left_749_jpg.rf.4f56d02f3deeaa4b150de1725d419546.jpg,rain_severe
train,Side_road_on_left_74_jpg.rf.9eb73f5db167fbcc87be28092f054bb7.jpg,low_light_moderate
train,Side_road_on_left_751_jpg.rf.f6c3707bc23645945287f53784d6160a.jpg,clean
train,Side_road_on_left_752_jpg.rf.98ef523252634513137361472e889044.jpg,small_distance_0.57|rain_severe
train,Side_road_on_left_753_jpg.rf.1b3da7d50f9a50811475b1c164b43588.jpg,clean
train,Side_road_on_left_754_jpg.rf.e82d19e15de8ed25b3ed90710a5fdbde.jpg,clean
train,Side_road_on_left_755_jpg.rf.7e641cddd84c6ea453d7f2ae087f60cd.jpg,blur_mild
train,Side_road_on_left_757_jpg.rf.0e23f1b0bd715c58afe7111b8dde4f07.jpg,fog_moderate
train,Side_road_on_left_758_jpg.rf.5024fc9ad2b669225231ddc9727b7ab4.jpg,clean
train,Side_road_on_left_759_jpg.rf.65975a72720b5aff7c330c5c960d2598.jpg,blur_mild
train,Side_road_on_left_761_jpg.rf.a1c2e360359b42839117251c75952899.jpg,small_distance_0.64|low_light_mild
train,Side_road_on_left_762_jpg.rf.5be996c4fea195de4435737b6caee883.jpg,rain_mild
train,Side_road_on_left_763_jpg.rf.cff58d71f56b12671e3cd27de61487a5.jpg,clean
train,Side_road_on_left_768_jpg.rf.33de49adfb0a012783bc57da33fffb64.jpg,fog_severe
train,Side_road_on_left_769_jpg.rf.39af66e9ae3d352b582b5f2bcca7a99a.jpg,low_light_moderate
train,Side_road_on_left_76_jpg.rf.af8ad3f7f114c3cce9d3d1ab39a26eb1.jpg,small_distance_0.69
train,Side_road_on_left_770_jpg.rf.3538202d22dc004ff445ad894c0d7f89.jpg,small_distance_0.78|glare_severe
train,Side_road_on_left_771_jpg.rf.adf54f29660508c7bb7a16676f1a0bd7.jpg,small_distance_0.64|fog_severe
train,Side_road_on_left_772_jpg.rf.a31876f74d21c0f6bff02776492293de.jpg,small_distance_0.69|low_light_moderate
train,Side_road_on_left_773_jpg.rf.564cbf05930bda4ad285a5fa11297c8a.jpg,small_distance_0.76|rain_moderate
train,Side_road_on_left_774_jpg.rf.1db8dc7dcf4fded2318402ab9b25a7fd.jpg,glare_mild
train,Side_road_on_left_775_jpg.rf.921adb04247a8b433314be8be6ede0a8.jpg,blur_severe
train,Side_road_on_left_776_jpg.rf.64d7dbd287737da324a1557e751ed7d0.jpg,glare_mild
train,Side_road_on_left_778_jpg.rf.4ea87835c6b12ac2b4a984a12f1a9a9a.jpg,small_distance_0.57
train,Side_road_on_left_779_jpg.rf.849450d85bf9a5d3d31623d99e628b27.jpg,occlusion_moderate
train,Side_road_on_left_77_jpg.rf.1b97a7c8b346007345a10d6ea9138c4a.jpg,occlusion_severe
train,Side_road_on_left_781_jpg.rf.c92261e54e2849e029e54a4af5610e75.jpg,low_light_moderate
train,Side_road_on_left_783_jpg.rf.23fcf2c358d4b2066f459ee9bdd9dbe4.jpg,glare_severe
train,Side_road_on_left_785_jpg.rf.c9b7fcd61220c26a7b2ef2919ffaca07.jpg,small_distance_0.60|blur_mild
train,Side_road_on_left_786_jpg.rf.e9edc9d2c3112023128ab5e9a07591f1.jpg,small_distance_0.81|rain_moderate
train,Side_road_on_left_787_jpg.rf.4782904e9063b7fab21ad02bf546c32d.jpg,clean
train,Side_road_on_left_788_jpg.rf.638e9b55a3335fb5756ad4689fae4349.jpg,clean
train,Side_road_on_left_789_jpg.rf.d5ef5b68d36c4f36c7da3d4a53044455.jpg,clean
train,Side_road_on_left_78_jpg.rf.d620139c1d4a97185b8c247adfb5d024.jpg,occlusion_moderate
train,Side_road_on_left_790_jpg.rf.2ed43ff26757c4f0f99511894657be9e.jpg,clean
