split,class_id,class_name,image_width,image_height,box_width,box_height,box_area,box_area_ratio,box_aspect_ratio,size_category
train,11,Pedestrians Crossing,640,640,120.0,102.5,12300.0,0.030029296875,1.170731707317073,Medium (1%-5%)
train,17,Side Road On Right,640,640,379.0,196.5,74473.5,0.181820068359375,1.9287531806615776,Large (>5%)
train,2,Emergency Stopping 250m,640,640,67.0,115.5,7738.5,0.018892822265625,0.5800865800865801,Medium (1%-5%)
train,4,Height Limit 5.7m,640,640,101.0,57.0,5757.0,0.01405517578125,1.7719298245614035,Medium (1%-5%)
train,1,Emergency Stopping,640,640,465.5,261.0,121495.5,0.296619873046875,1.7835249042145593,Large (>5%)
train,7,Mosque Ahead,640,640,61.5,57.0,3505.5,0.008558349609375,1.0789473684210527,Small (<1%)
train,0,Crossroads,640,640,213.5,120.5,25726.75,0.0628094482421875,1.7717842323651452,Large (>5%)
train,7,Mosque Ahead,640,640,71.0,55.0,3905.0,0.00953369140625,1.290909090909091,Small (<1%)
train,4,Height Limit 5.7m,640,640,136.0,81.5,11084.0,0.027060546875,1.6687116564417177,Medium (1%-5%)
train,12,Petrol Pump Ahead,640,640,95.0,70.0,6650.0,0.0162353515625,1.3571428571428572,Medium (1%-5%)
train,17,Side Road On Right,640,640,83.5,47.5,3966.25,0.0096832275390625,1.7578947368421052,Small (<1%)
train,7,Mosque Ahead,640,640,243.0,168.5,40945.5,0.099964599609375,1.4421364985163205,Large (>5%)
train,16,Side Road On Left,640,640,257.0,190.5,48958.5,0.119527587890625,1.3490813648293962,Large (>5%)
train,4,Height Limit 5.7m,640,640,464.0,310.0,143840.0,0.351171875,1.4967741935483871,Large (>5%)
train,17,Side Road On Right,640,640,301.5,151.0,45526.5,0.111148681640625,1.9966887417218544,Large (>5%)
train,0,Crossroads,640,640,99.5,63.0,6268.5,0.015303955078125,1.5793650793650793,Medium (1%-5%)
train,4,Height Limit 5.7m,640,640,129.5,79.0,10230.5,0.024976806640625,1.639240506329114,Medium (1%-5%)
train,8,No Overtaking,640,640,399.5,246.0,98277.0,0.23993408203125,1.6239837398373984,Large (>5%)
train,0,Crossroads,640,640,58.5,46.0,2691.0,0.00656982421875,1.2717391304347827,Small (<1%)
train,4,Height Limit 5.7m,640,640,113.0,65.0,7345.0,0.01793212890625,1.7384615384615385,Medium (1%-5%)
train,4,Height Limit 5.7m,640,640,139.5,80.0,11160.0,0.02724609375,1.74375,Medium (1%-5%)
train,0,Crossroads,640,640,154.0,113.5,17479.0,0.04267333984375,1.3568281938325992,Medium (1%-5%)
train,8,No Overtaking,640,640,176.5,105.0,18532.5,0.045245361328125,1.680952380952381,Medium (1%-5%)
train,12,Petrol Pump Ahead,640,640,188.0,133.5,25098.0,0.0612744140625,1.408239700374532,Large (>5%)
train,0,Crossroads,640,640,121.5,76.0,9234.0,0.0225439453125,1.5986842105263157,Medium (1%-5%)
train,16,Side Road On Left,640,640,264.5,163.0,43113.5,0.105257568359375,1.6226993865030674,Large (>5%)
train,10,No Vehicle Entry,640,640,383.0,214.5,82153.5,0.200570068359375,1.7855477855477855,Large (>5%)
train,21,Speed Limit 80Km,640,640,81.5,46.5,3789.75,0.0092523193359375,1.7526881720430108,Small (<1%)
train,14,Sharp Left Turn,640,640,130.0,76.0,9880.0,0.02412109375,1.7105263157894737,Medium (1%-5%)
train,20,Speed Limit 40Km,640,640,267.5,162.5,43468.75,0.1061248779296875,1.646153846153846,Large (>5%)
train,28,Underpass Ahead,640,640,168.5,88.5,14912.25,0.0364068603515625,1.9039548022598871,Medium (1%-5%)
train,17,Side Road On Right,640,640,95.5,50.0,4775.0,0.01165771484375,1.91,Medium (1%-5%)
train,18,Speed Breaker,640,640,553.5,604.0,334314.0,0.8161962890625,0.9163907284768212,Large (>5%)
train,17,Side Road On Right,640,640,353.0,184.0,64952.0,0.15857421875,1.9184782608695652,Large (>5%)
train,21,Speed Limit 80Km,640,640,332.5,184.0,61180.0,0.149365234375,1.8070652173913044,Large (>5%)
train,13,School Ahead,640,640,276.0,216.0,59616.0,0.145546875,1.2777777777777777,Large (>5%)
train,8,No Overtaking,640,640,151.0,118.5,17893.5,0.043685302734375,1.2742616033755274,Medium (1%-5%)
train,17,Side Road On Right,640,640,334.5,175.0,58537.5,0.142913818359375,1.9114285714285715,Large (>5%)
train,16,Side Road On Left,640,640,138.0,89.0,12282.0,0.0299853515625,1.550561797752809,Medium (1%-5%)
train,28,Underpass Ahead,640,640,161.5,88.0,14212.0,0.034697265625,1.8352272727272727,Medium (1%-5%)
train,7,Mosque Ahead,640,640,93.5,70.0,6545.0,0.01597900390625,1.3357142857142856,Medium (1%-5%)
train,11,Pedestrians Crossing,640,640,100.5,90.5,9095.25,0.0222052001953125,1.1104972375690607,Medium (1%-5%)
train,17,Side Road On Right,640,640,396.0,211.0,83556.0,0.203994140625,1.8767772511848342,Large (>5%)
train,17,Side Road On Right,640,640,396.0,213.5,84546.0,0.2064111328125,1.85480093676815,Large (>5%)
train,4,Height Limit 5.7m,640,640,145.5,93.5,13604.25,0.0332135009765625,1.5561497326203209,Medium (1%-5%)
train,8,No Overtaking,640,640,150.0,91.5,13725.0,0.03350830078125,1.639344262295082,Medium (1%-5%)
train,16,Side Road On Left,640,640,140.0,75.0,10500.0,0.025634765625,1.8666666666666667,Medium (1%-5%)
train,8,No Overtaking,640,640,497.0,306.5,152330.5,0.371900634765625,1.6215334420880914,Large (>5%)
train,7,Mosque Ahead,640,640,126.0,77.0,9702.0,0.0236865234375,1.6363636363636365,Medium (1%-5%)
train,11,Pedestrians Crossing,640,640,95.0,66.0,6270.0,0.0153076171875,1.4393939393939394,Medium (1%-5%)
train,11,Pedestrians Crossing,640,640,121.5,103.5,12575.25,0.0307012939453125,1.173913043478261,Medium (1%-5%)
train,7,Mosque Ahead,640,640,108.5,83.5,9059.75,0.0221185302734375,1.2994011976047903,Medium (1%-5%)
train,14,Sharp Left Turn,640,640,144.0,78.0,11232.0,0.027421875,1.8461538461538463,Medium (1%-5%)
train,11,Pedestrians Crossing,640,640,227.5,132.0,30030.0,0.0733154296875,1.7234848484848484,Large (>5%)
train,7,Mosque Ahead,640,640,124.0,95.5,11842.0,0.0289111328125,1.2984293193717278,Medium (1%-5%)
train,4,Height Limit 5.7m,640,640,196.5,123.0,24169.5,0.059007568359375,1.5975609756097562,Large (>5%)
train,4,Height Limit 5.7m,640,640,146.5,94.5,13844.25,0.0337994384765625,1.5502645502645502,Medium (1%-5%)
train,26,Truck Lane,640,640,434.0,254.0,110236.0,0.269130859375,1.7086614173228347,Large (>5%)
train,12,Petrol Pump Ahead,640,640,78.0,55.5,4329.0,0.01056884765625,1.4054054054054055,Medium (1%-5%)
train,12,Petrol Pump Ahead,640,640,94.0,60.0,5640.0,0.01376953125,1.5666666666666667,Medium (1%-5%)
train,7,Mosque Ahead,640,640,250.0,157.5,39375.0,0.09613037109375,1.5873015873015872,Large (>5%)
train,13,School Ahead,640,640,64.0,36.5,2336.0,0.005703125,1.7534246575342465,Small (<1%)
train,12,Petrol Pump Ahead,640,640,99.5,106.5,10596.75,0.0258709716796875,0.9342723004694836,Medium (1%-5%)
train,0,Crossroads,640,640,76.0,56.0,4256.0,0.010390625,1.3571428571428572,Medium (1%-5%)
train,19,Speed Limit 20 km,640,640,302.0,176.0,53152.0,0.129765625,1.7159090909090908,Large (>5%)
train,12,Petrol Pump Ahead,640,640,313.0,227.5,71207.5,0.173846435546875,1.3758241758241758,Large (>5%)
train,12,Petrol Pump Ahead,640,640,95.0,66.5,6317.5,0.015423583984375,1.4285714285714286,Medium (1%-5%)
train,10,No Vehicle Entry,640,640,140.0,83.0,11620.0,0.028369140625,1.6867469879518073,Medium (1%-5%)
train,28,Underpass Ahead,640,640,166.0,88.5,14691.0,0.03586669921875,1.8757062146892656,Medium (1%-5%)
train,7,Mosque Ahead,640,640,159.0,90.5,14389.5,0.035130615234375,1.7569060773480663,Medium (1%-5%)
train,0,Crossroads,640,640,165.0,91.0,15015.0,0.03665771484375,1.8131868131868132,Medium (1%-5%)
train,1,Emergency Stopping,640,640,326.0,188.5,61451.0,0.15002685546875,1.7294429708222812,Large (>5%)
train,4,Height Limit 5.7m,640,640,111.5,74.0,8251.0,0.02014404296875,1.5067567567567568,Medium (1%-5%)
train,11,Pedestrians Crossing,640,640,80.0,80.0,6400.0,0.015625,1.0,Medium (1%-5%)
train,4,Height Limit 5.7m,640,640,132.5,82.0,10865.0,0.02652587890625,1.6158536585365855,Medium (1%-5%)
train,13,School Ahead,640,640,507.0,292.5,148297.5,0.362054443359375,1.7333333333333334,Large (>5%)
train,1,Emergency Stopping,640,640,215.0,128.5,27627.5,0.067449951171875,1.6731517509727627,Large (>5%)
train,7,Mosque Ahead,640,640,148.0,110.5,16354.0,0.0399267578125,1.339366515837104,Medium (1%-5%)
train,7,Mosque Ahead,640,640,107.5,83.0,8922.5,0.021783447265625,1.2951807228915662,Medium (1%-5%)
train,2,Emergency Stopping 250m,640,640,221.0,121.0,26741.0,0.06528564453125,1.8264462809917354,Large (>5%)
train,17,Side Road On Right,640,640,366.5,224.5,82279.25,0.2008770751953125,1.6325167037861916,Large (>5%)
train,28,Underpass Ahead,640,640,165.0,89.0,14685.0,0.03585205078125,1.853932584269663,Medium (1%-5%)
train,17,Side Road On Right,640,640,197.5,103.5,20441.25,0.0499053955078125,1.9082125603864735,Medium (1%-5%)
train,2,Emergency Stopping 250m,640,640,232.5,132.0,30690.0,0.0749267578125,1.7613636363636365,Large (>5%)
train,17,Side Road On Right,640,640,420.5,223.5,93981.75,0.2294476318359375,1.8814317673378076,Large (>5%)
train,1,Emergency Stopping,640,640,236.5,131.5,31099.75,0.0759271240234375,1.7984790874524714,Large (>5%)
train,13,School Ahead,640,640,66.0,39.5,2607.0,0.00636474609375,1.6708860759493671,Small (<1%)
train,7,Mosque Ahead,640,640,104.5,67.5,7053.75,0.0172210693359375,1.548148148148148,Medium (1%-5%)
train,7,Mosque Ahead,640,640,200.0,126.5,25300.0,0.061767578125,1.5810276679841897,Large (>5%)
train,11,Pedestrians Crossing,640,640,103.0,102.0,10506.0,0.0256494140625,1.0098039215686274,Medium (1%-5%)
train,16,Side Road On Left,640,640,94.0,56.0,5264.0,0.0128515625,1.6785714285714286,Medium (1%-5%)
train,4,Height Limit 5.7m,640,640,351.5,218.0,76627.0,0.18707763671875,1.6123853211009174,Large (>5%)
train,17,Side Road On Right,640,640,242.5,183.0,44377.5,0.108343505859375,1.325136612021858,Large (>5%)
train,20,Speed Limit 40Km,640,640,109.0,151.0,16459.0,0.04018310546875,0.7218543046357616,Medium (1%-5%)
train,17,Side Road On Right,640,640,227.0,127.5,28942.5,0.070660400390625,1.780392156862745,Large (>5%)
train,15,Sharp Right Turn,640,640,210.0,131.0,27510.0,0.0671630859375,1.6030534351145038,Large (>5%)
train,17,Side Road On Right,640,640,429.5,274.0,117683.0,0.28731201171875,1.5675182481751824,Large (>5%)
train,2,Emergency Stopping 250m,640,640,166.0,91.0,15106.0,0.0368798828125,1.8241758241758241,Medium (1%-5%)
train,1,Emergency Stopping,640,640,253.0,162.0,40986.0,0.1000634765625,1.5617283950617284,Large (>5%)
train,21,Speed Limit 80Km,640,640,431.0,241.0,103871.0,0.25359130859375,1.7883817427385893,Large (>5%)
train,20,Speed Limit 40Km,640,640,150.5,100.5,15125.25,0.0369268798828125,1.4975124378109452,Medium (1%-5%)
train,17,Side Road On Right,640,640,182.0,98.5,17927.0,0.04376708984375,1.8477157360406091,Medium (1%-5%)
train,7,Mosque Ahead,640,640,62.0,57.0,3534.0,0.0086279296875,1.087719298245614,Small (<1%)
train,20,Speed Limit 40Km,640,640,213.0,140.0,29820.0,0.072802734375,1.5214285714285714,Large (>5%)
train,4,Height Limit 5.7m,640,640,461.5,311.5,143757.25,0.3509698486328125,1.4815409309791332,Large (>5%)
train,21,Speed Limit 80Km,640,640,78.5,44.5,3493.25,0.0085284423828125,1.7640449438202248,Small (<1%)
train,27,U Turn,640,640,474.0,332.0,157368.0,0.38419921875,1.427710843373494,Large (>5%)
train,18,Speed Breaker,640,640,165.0,105.0,17325.0,0.04229736328125,1.5714285714285714,Medium (1%-5%)
train,12,Petrol Pump Ahead,640,640,328.0,213.0,69864.0,0.17056640625,1.539906103286385,Large (>5%)
train,15,Sharp Right Turn,640,640,137.5,78.5,10793.75,0.0263519287109375,1.7515923566878981,Medium (1%-5%)
train,7,Mosque Ahead,640,640,74.5,47.5,3538.75,0.0086395263671875,1.568421052631579,Small (<1%)
train,11,Pedestrians Crossing,640,640,120.0,62.5,7500.0,0.018310546875,1.92,Medium (1%-5%)
train,15,Sharp Right Turn,640,640,258.0,257.0,66306.0,0.1618798828125,1.0038910505836576,Large (>5%)
train,0,Crossroads,640,640,351.0,228.5,80203.5,0.195809326171875,1.536105032822757,Large (>5%)
train,11,Pedestrians Crossing,640,640,194.5,114.0,22173.0,0.05413330078125,1.706140350877193,Large (>5%)
train,20,Speed Limit 40Km,640,640,80.0,59.0,4720.0,0.0115234375,1.3559322033898304,Medium (1%-5%)
train,21,Speed Limit 80Km,640,640,542.5,324.0,175770.0,0.4291259765625,1.6743827160493827,Large (>5%)
train,18,Speed Breaker,640,640,184.5,107.0,19741.5,0.048197021484375,1.7242990654205608,Medium (1%-5%)
train,4,Height Limit 5.7m,640,640,214.0,143.0,30602.0,0.0747119140625,1.4965034965034965,Large (>5%)
train,7,Mosque Ahead,640,640,107.0,83.0,8881.0,0.02168212890625,1.2891566265060241,Medium (1%-5%)
train,4,Height Limit 5.7m,640,640,115.0,64.0,7360.0,0.01796875,1.796875,Medium (1%-5%)
train,0,Crossroads,640,640,258.5,171.5,44332.75,0.1082342529296875,1.5072886297376094,Large (>5%)
train,0,Crossroads,640,640,275.0,206.5,56787.5,0.138641357421875,1.3317191283292977,Large (>5%)
train,11,Pedestrians Crossing,640,640,118.0,99.5,11741.0,0.02866455078125,1.185929648241206,Medium (1%-5%)
train,11,Pedestrians Crossing,640,640,236.0,194.0,45784.0,0.11177734375,1.2164948453608246,Large (>5%)
train,13,School Ahead,640,640,286.0,216.5,61919.0,0.15116943359375,1.3210161662817552,Large (>5%)
train,1,Emergency Stopping,640,640,187.5,109.0,20437.5,0.049896240234375,1.7201834862385321,Medium (1%-5%)
train,22,Tolls 1 km Ahead,640,640,152.0,84.5,12844.0,0.031357421875,1.7988165680473374,Medium (1%-5%)
train,8,No Overtaking,640,640,480.5,285.5,137182.75,0.3349188232421875,1.683012259194396,Large (>5%)
train,18,Speed Breaker,640,640,202.5,108.0,21870.0,0.0533935546875,1.875,Large (>5%)
train,20,Speed Limit 40Km,640,640,326.0,188.5,61451.0,0.15002685546875,1.7294429708222812,Large (>5%)
train,23,Tolls Ahead,640,640,466.5,264.5,123389.25,0.3012432861328125,1.7637051039697542,Large (>5%)
train,17,Side Road On Right,640,640,428.0,274.5,117486.0,0.2868310546875,1.5591985428051003,Large (>5%)
train,21,Speed Limit 80Km,640,640,194.0,108.0,20952.0,0.05115234375,1.7962962962962963,Large (>5%)
train,1,Emergency Stopping,640,640,93.5,50.5,4721.75,0.0115277099609375,1.8514851485148516,Medium (1%-5%)
train,16,Side Road On Left,640,640,121.5,84.0,10206.0,0.0249169921875,1.4464285714285714,Medium (1%-5%)
train,17,Side Road On Right,640,640,424.5,274.5,116525.25,0.2844854736328125,1.546448087431694,Large (>5%)
train,2,Emergency Stopping 250m,640,640,117.0,65.5,7663.5,0.018709716796875,1.786259541984733,Medium (1%-5%)
train,16,Side Road On Left,640,640,143.0,86.0,12298.0,0.0300244140625,1.6627906976744187,Medium (1%-5%)
train,18,Speed Breaker,640,640,480.5,250.0,120125.0,0.29327392578125,1.922,Large (>5%)
train,19,Speed Limit 20 km,640,640,192.5,118.0,22715.0,0.05545654296875,1.63135593220339,Large (>5%)
train,21,Speed Limit 80Km,640,640,164.0,98.0,16072.0,0.03923828125,1.6734693877551021,Medium (1%-5%)
train,10,No Vehicle Entry,640,640,141.5,83.0,11744.5,0.028673095703125,1.7048192771084338,Medium (1%-5%)
train,16,Side Road On Left,640,640,99.0,73.0,7227.0,0.01764404296875,1.356164383561644,Medium (1%-5%)
train,17,Side Road On Right,640,640,210.0,117.0,24570.0,0.0599853515625,1.794871794871795,Large (>5%)
train,0,Crossroads,640,640,64.0,44.0,2816.0,0.006875,1.4545454545454546,Small (<1%)
train,14,Sharp Left Turn,640,640,91.5,48.0,4392.0,0.01072265625,1.90625,Medium (1%-5%)
train,20,Speed Limit 40Km,640,640,214.0,140.0,29960.0,0.07314453125,1.5285714285714285,Large (>5%)
train,17,Side Road On Right,640,640,133.0,69.0,9177.0,0.02240478515625,1.9275362318840579,Medium (1%-5%)
train,12,Petrol Pump Ahead,640,640,42.0,36.5,1533.0,0.00374267578125,1.1506849315068493,Small (<1%)
train,0,Crossroads,640,640,367.0,209.0,76703.0,0.18726318359375,1.755980861244019,Large (>5%)
train,20,Speed Limit 40Km,640,640,66.0,43.5,2871.0,0.00700927734375,1.5172413793103448,Small (<1%)
train,20,Speed Limit 40Km,640,640,314.0,212.5,66725.0,0.16290283203125,1.4776470588235293,Large (>5%)
train,7,Mosque Ahead,640,640,108.5,84.5,9168.25,0.0223834228515625,1.2840236686390532,Medium (1%-5%)
train,12,Petrol Pump Ahead,640,640,95.5,68.0,6494.0,0.0158544921875,1.4044117647058822,Medium (1%-5%)
train,14,Sharp Left Turn,640,640,98.0,55.0,5390.0,0.0131591796875,1.7818181818181817,Medium (1%-5%)
train,12,Petrol Pump Ahead,640,640,85.0,55.0,4675.0,0.01141357421875,1.5454545454545454,Medium (1%-5%)
train,8,No Overtaking,640,640,77.5,44.5,3448.75,0.0084197998046875,1.7415730337078652,Small (<1%)
train,26,Truck Lane,640,640,435.5,252.5,109963.75,0.2684661865234375,1.7247524752475247,Large (>5%)
train,17,Side Road On Right,640,640,394.0,188.5,74269.0,0.18132080078125,2.090185676392573,Large (>5%)
train,21,Speed Limit 80Km,640,640,48.5,29.5,1430.75,0.0034930419921875,1.6440677966101696,Small (<1%)
train,16,Side Road On Left,640,640,182.5,119.5,21808.75,0.0532440185546875,1.5271966527196652,Large (>5%)
train,4,Height Limit 5.7m,640,640,264.0,152.5,40260.0,0.098291015625,1.7311475409836066,Large (>5%)
train,12,Petrol Pump Ahead,640,640,209.5,162.5,34043.75,0.0831146240234375,1.2892307692307692,Large (>5%)
train,4,Height Limit 5.7m,640,640,193.5,108.0,20898.0,0.0510205078125,1.7916666666666667,Large (>5%)
train,20,Speed Limit 40Km,640,640,68.0,43.5,2958.0,0.0072216796875,1.5632183908045978,Small (<1%)
train,11,Pedestrians Crossing,640,640,113.5,96.0,10896.0,0.0266015625,1.1822916666666667,Medium (1%-5%)
train,16,Side Road On Left,640,640,202.0,142.5,28785.0,0.07027587890625,1.4175438596491228,Large (>5%)
train,16,Side Road On Left,640,640,204.5,144.0,29448.0,0.07189453125,1.4201388888888888,Large (>5%)
train,8,No Overtaking,640,640,251.0,143.0,35893.0,0.08762939453125,1.7552447552447552,Large (>5%)
train,12,Petrol Pump Ahead,640,640,327.5,214.0,70085.0,0.17110595703125,1.530373831775701,Large (>5%)
train,21,Speed Limit 80Km,640,640,181.0,102.5,18552.5,0.045294189453125,1.7658536585365854,Medium (1%-5%)
train,21,Speed Limit 80Km,640,640,224.5,128.0,28736.0,0.07015625,1.75390625,Large (>5%)
train,2,Emergency Stopping 250m,640,640,148.5,83.0,12325.5,0.030091552734375,1.7891566265060241,Medium (1%-5%)
train,0,Crossroads,640,640,163.5,136.0,22236.0,0.054287109375,1.2022058823529411,Large (>5%)
train,17,Side Road On Right,640,640,495.5,258.0,127839.0,0.31210693359375,1.9205426356589148,Large (>5%)
train,18,Speed Breaker,640,640,525.0,267.5,140437.5,0.342864990234375,1.9626168224299065,Large (>5%)
train,4,Height Limit 5.7m,640,640,346.0,207.5,71795.0,0.17528076171875,1.6674698795180722,Large (>5%)
train,17,Side Road On Right,640,640,376.5,237.0,89230.5,0.217847900390625,1.5886075949367089,Large (>5%)
train,1,Emergency Stopping,640,640,304.0,173.5,52744.0,0.12876953125,1.7521613832853027,Large (>5%)
train,21,Speed Limit 80Km,640,640,332.5,183.5,61013.75,0.1489593505859375,1.8119891008174387,Large (>5%)
train,17,Side Road On Right,640,640,192.0,127.0,24384.0,0.05953125,1.5118110236220472,Large (>5%)
train,15,Sharp Right Turn,640,640,151.0,87.5,13212.5,0.032257080078125,1.7257142857142858,Medium (1%-5%)
train,13,School Ahead,640,640,100.5,76.0,7638.0,0.0186474609375,1.3223684210526316,Medium (1%-5%)
train,23,Tolls Ahead,640,640,466.0,264.5,123257.0,0.30092041015625,1.7618147448015122,Large (>5%)
train,7,Mosque Ahead,640,640,101.5,68.5,6952.75,0.0169744873046875,1.4817518248175183,Medium (1%-5%)
train,13,School Ahead,640,640,64.0,39.5,2528.0,0.006171875,1.620253164556962,Small (<1%)
train,1,Emergency Stopping,640,640,170.5,118.5,20204.25,0.0493267822265625,1.4388185654008439,Medium (1%-5%)
train,12,Petrol Pump Ahead,640,640,63.0,51.5,3244.5,0.007921142578125,1.2233009708737863,Small (<1%)
train,27,U Turn,640,640,144.5,102.5,14811.25,0.0361602783203125,1.4097560975609755,Medium (1%-5%)
train,7,Mosque Ahead,640,640,43.5,36.0,1566.0,0.0038232421875,1.2083333333333333,Small (<1%)
train,7,Mosque Ahead,640,640,248.5,169.5,42120.75,0.1028338623046875,1.4660766961651917,Large (>5%)
train,18,Speed Breaker,640,640,478.5,258.5,123692.25,0.3019830322265625,1.851063829787234,Large (>5%)
train,16,Side Road On Left,640,640,149.0,77.0,11473.0,0.02801025390625,1.9350649350649352,Medium (1%-5%)
train,6,Junction Ahead,640,640,182.5,95.0,17337.5,0.042327880859375,1.9210526315789473,Medium (1%-5%)
train,7,Mosque Ahead,640,640,475.5,314.0,149307.0,0.36451904296875,1.5143312101910829,Large (>5%)
train,17,Side Road On Right,640,640,495.5,280.5,138987.75,0.3393255615234375,1.7664884135472372,Large (>5%)
train,26,Truck Lane,640,640,435.5,255.5,111270.25,0.2716558837890625,1.7045009784735812,Large (>5%)
train,10,No Vehicle Entry,640,640,142.0,83.0,11786.0,0.0287744140625,1.7108433734939759,Medium (1%-5%)
train,0,Crossroads,640,640,407.5,258.5,105338.75,0.2571746826171875,1.5764023210831721,Large (>5%)
train,0,Crossroads,640,640,49.5,32.5,1608.75,0.0039276123046875,1.523076923076923,Small (<1%)
train,15,Sharp Right Turn,640,640,480.0,285.0,136800.0,0.333984375,1.6842105263157894,Large (>5%)
train,16,Side Road On Left,640,640,234.0,144.0,33696.0,0.082265625,1.625,Large (>5%)
train,16,Side Road On Left,640,640,141.0,85.5,12055.5,0.029432373046875,1.6491228070175439,Medium (1%-5%)
train,7,Mosque Ahead,640,640,72.0,47.5,3420.0,0.008349609375,1.5157894736842106,Small (<1%)
train,17,Side Road On Right,640,640,405.5,212.5,86168.75,0.2103729248046875,1.908235294117647,Large (>5%)
train,16,Side Road On Left,640,640,50.0,31.5,1575.0,0.00384521484375,1.5873015873015872,Small (<1%)
train,7,Mosque Ahead,640,640,145.5,112.0,16296.0,0.03978515625,1.2991071428571428,Medium (1%-5%)
train,18,Speed Breaker,640,640,582.0,306.5,178383.0,0.43550537109375,1.898858075040783,Large (>5%)
train,17,Side Road On Right,640,640,206.5,140.0,28910.0,0.0705810546875,1.475,Large (>5%)
train,10,No Vehicle Entry,640,640,140.0,82.5,11550.0,0.0281982421875,1.696969696969697,Medium (1%-5%)
train,14,Sharp Left Turn,640,640,175.5,93.0,16321.5,0.039847412109375,1.8870967741935485,Medium (1%-5%)
train,18,Speed Breaker,640,640,145.5,95.0,13822.5,0.033746337890625,1.5315789473684212,Medium (1%-5%)
train,16,Side Road On Left,640,640,303.0,205.0,62115.0,0.15164794921875,1.4780487804878049,Large (>5%)
train,4,Height Limit 5.7m,640,640,640.0,422.0,270080.0,0.659375,1.5165876777251184,Large (>5%)
train,3,Give Way,640,640,74.5,38.0,2831.0,0.00691162109375,1.9605263157894737,Small (<1%)
train,1,Emergency Stopping,640,640,284.0,160.0,45440.0,0.1109375,1.775,Large (>5%)
train,10,No Vehicle Entry,640,640,77.0,43.0,3311.0,0.00808349609375,1.7906976744186047,Small (<1%)
train,10,No Vehicle Entry,640,640,140.0,82.5,11550.0,0.0281982421875,1.696969696969697,Medium (1%-5%)
train,1,Emergency Stopping,640,640,466.0,301.5,140499.0,0.34301513671875,1.5456053067993367,Large (>5%)
train,8,No Overtaking,640,640,479.5,285.5,136897.25,0.3342218017578125,1.679509632224168,Large (>5%)
train,11,Pedestrians Crossing,640,640,418.5,210.0,87885.0,0.21456298828125,1.9928571428571429,Large (>5%)
train,4,Height Limit 5.7m,640,640,55.5,37.0,2053.5,0.005013427734375,1.5,Small (<1%)
train,18,Speed Breaker,640,640,303.5,211.5,64190.25,0.1567144775390625,1.4349881796690307,Large (>5%)
train,17,Side Road On Right,640,640,87.0,45.0,3915.0,0.00955810546875,1.9333333333333333,Small (<1%)
train,17,Side Road On Right,640,640,481.0,259.0,124579.0,0.30414794921875,1.8571428571428572,Large (>5%)
train,15,Sharp Right Turn,640,640,344.5,186.5,64249.25,0.1568585205078125,1.8471849865951742,Large (>5%)
train,21,Speed Limit 80Km,640,640,248.5,137.0,34044.5,0.083116455078125,1.813868613138686,Large (>5%)
train,17,Side Road On Right,640,640,301.5,156.0,47034.0,0.1148291015625,1.9326923076923077,Large (>5%)
train,7,Mosque Ahead,640,640,530.0,342.0,181260.0,0.442529296875,1.5497076023391814,Large (>5%)
train,14,Sharp Left Turn,640,640,104.0,55.5,5772.0,0.014091796875,1.8738738738738738,Medium (1%-5%)
train,13,School Ahead,640,640,435.0,287.5,125062.5,0.305328369140625,1.5130434782608695,Large (>5%)
train,4,Height Limit 5.7m,640,640,231.0,150.0,34650.0,0.0845947265625,1.54,Large (>5%)
train,1,Emergency Stopping,640,640,482.5,266.0,128345.0,0.31334228515625,1.8139097744360901,Large (>5%)
train,4,Height Limit 5.7m,640,640,156.5,88.5,13850.25,0.0338140869140625,1.768361581920904,Medium (1%-5%)
train,7,Mosque Ahead,640,640,124.0,98.0,12152.0,0.02966796875,1.2653061224489797,Medium (1%-5%)
train,21,Speed Limit 80Km,640,640,228.5,127.0,29019.5,0.070848388671875,1.7992125984251968,Large (>5%)
train,17,Side Road On Right,640,640,427.0,257.0,109739.0,0.26791748046875,1.66147859922179,Large (>5%)
train,0,Crossroads,640,640,229.5,145.5,33392.25,0.0815240478515625,1.577319587628866,Large (>5%)
train,11,Pedestrians Crossing,640,640,202.0,109.5,22119.0,0.05400146484375,1.8447488584474885,Large (>5%)
train,17,Side Road On Right,640,640,392.0,217.0,85064.0,0.20767578125,1.8064516129032258,Large (>5%)
train,7,Mosque Ahead,640,640,214.0,123.5,26429.0,0.06452392578125,1.7327935222672064,Large (>5%)
train,7,Mosque Ahead,640,640,67.0,42.0,2814.0,0.0068701171875,1.5952380952380953,Small (<1%)
train,16,Side Road On Left,640,640,162.5,88.0,14300.0,0.034912109375,1.8465909090909092,Medium (1%-5%)
train,11,Pedestrians Crossing,640,640,120.0,73.5,8820.0,0.021533203125,1.6326530612244898,Medium (1%-5%)
train,0,Crossroads,640,640,366.0,209.5,76677.0,0.18719970703125,1.7470167064439142,Large (>5%)
train,11,Pedestrians Crossing,640,640,163.0,89.5,14588.5,0.035616455078125,1.8212290502793296,Medium (1%-5%)
train,1,Emergency Stopping,640,640,390.0,230.0,89700.0,0.218994140625,1.6956521739130435,Large (>5%)
train,16,Side Road On Left,640,640,143.5,85.5,12269.25,0.0299542236328125,1.6783625730994152,Medium (1%-5%)
